from_taxon,Bacteroides,Prevotella,Faecalibacterium,Roseburia,Blautia,Agathobacter,Subdoligranulum,Ruminococcus,Ruminococcus_gnavus_group,Ruminococcaceae_UCG-002,Ruminococcaceae_UCG-005,Ruminococcaceae_NK4A214_group,Lachnospira,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-004,Lachnoclostridium,Eubacterium_hallii_group,Eubacterium_eligens_group,Eubacterium_coprostanoligenes_group,Coprococcus,Anaerostipes,Dorea,Fusicatenibacter,Butyricicoccus,Christensenellaceae_R-7_group,Oscillibacter,Dialister,Veillonella,Megamonas,Phascolarctobacterium,Parabacteroides,Alistipes,Barnesiella,Odoribacter,Butyricimonas,Bilophila,Desulfovibrio,Sutterella,Parasutterella,Akkermansia,Bifidobacterium,Collinsella,Eggerthella,Enterococcus,Streptococcus,Lactobacillus,Enterobacter,Escherichia_Shigella,Klebsiella,Citrobacter,Clostridium_sensu_stricto_1,Clostridioides,Peptostreptococcus,Finegoldia,Paraprevotella,Romboutsia,Turicibacter,Holdemanella,Intestinibacter,Catenibacterium,Anaerotruncus,Parvimonas,Fusobacterium,Haemophilus,Campylobacter,Helicobacter,Methanobrevibacter,Anaerococcus,Porphyromonas,Alloprevotella,Granulicatella,Actinomyces,Bacillus,Staphylococcus,Corynebacterium,Pseudomonas,Acinetobacter,Enterocloster,Flavonifractor,Butyrivibrio,Clostridiales_vadinBB60_group,Family_XIII_AD3011_group,Monoglobus,Bacteroidetes_unclassified,Firmicutes_unclassified,Lachnospiraceae_unclassified,Ruminococcaceae_unclassified,Bacteroidales_unclassified,Proteobacteria_unclassified,Actinobacteria_unclassified,Verrucomicrobia_unclassified,Erysipelotrichaceae_UCG-003,Erysipelotrichaceae_UCG-006,Erysipelatoclostridium,Senegalimassilia,Slackia,Gordonibacter,Anaerobutyricum,Coprobacter,Murimonas,Anaerofustis,Pseudoflavonifractor,Oscillospira,Anaeroplasma,UCG-010,UCG-014,UCG-003,UCG-009,UCG-013,UCG-007,Rikenellaceae_RC9_gut_group,Candidatus_Saccharimonas,Mitsuokella,Succinivibrio,Succiniclasticum,Victivallis,Anaerovorax,Howardella,Butyricimonas_group
Actinobacteria_unclassified,-0.00935361,-0.24764668,-0.03537357,-0.01545752,0.02874047,-0.00316401,-0.00670985,-0.02717048,0.00001318,-0.00638217,-0.00131796,0.00003954,0.00490635,-0.00012900,-0.00513757,-0.00020556,-0.00377390,-0.00919497,-0.00090021,0.00000000,-0.00382906,-0.00422018,0.00000000,0.00000000,0.00111827,0.00273402,0.00209834,-0.00967886,-0.06945471,-0.03695830,-0.01892818,0.02491713,-0.00050532,-0.00032783,0.00017008,-0.00381151,0.00483625,-0.00000777,0.00337231,0.00848418,-0.00229702,0.00081283,-0.00134074,-0.00333702,0.02350051,0.04571763,0.00830949,0.02175551,0.08043387,0.00424368,0.04708347,-0.00125783,0.00002686,-0.00314894,-0.00512045,0.00141240,-0.00265707,-0.00350753,-0.00353392,-0.00109834,0.01036416,-0.00011742,0.00000559,0.00069037,0.01556016,-0.00365412,0.00290273,-0.00099432,0.02840652,0.01233949,0.00377050,0.00341398,0.00003939,0.00058861,0.12836683,0.02377420,0.01906270,-0.02407197,-0.00076259,-0.00046129,0.00423387,-0.00003215,0.00000280,0.00000000,0.00001038,-0.00930106,0.00000000,0.00000359,-0.00181220,-0.00103793,-0.00787368,-0.00706128,0.00000391,0.00299931,-0.00012041,0.00190546,-0.00051830,-0.00013840,-0.00000922,0.00132465,-0.00025121,0.00194671,-0.00052996,-0.00021713,-0.00471640,-0.00027201,-0.00151929,0.00000359,0.00035012,-0.00029356,-0.00057434,0.00512497,0.00071338,-0.00026533,-0.00431233,0.00000000,0.00000000,0.00008961,0.00033222,-0.00683692
Verrucomicrobia_unclassified,-0.00437047,-0.01652089,0.06606388,0.01509518,-0.01578908,0.01635335,0.03114549,0.03477574,0.00000000,0.00389827,0.00051875,0.00000000,0.00240651,0.00074086,0.00163074,-0.00016056,0.00124029,0.01039176,-0.00095831,-0.00272925,0.00135363,0.00727073,0.00035813,0.00000000,0.00111066,0.00844842,0.00741244,-0.02564598,0.04289320,0.01647428,0.01068883,-0.00986026,0.00574167,-0.00035121,-0.00197616,0.00380470,-0.01043508,0.00003936,0.01355585,-0.00231223,0.01163790,-0.00200181,0.00749436,0.00628529,-0.02260933,-0.03035602,-0.00063589,-0.02123666,-0.05190530,-0.00278069,-0.04344464,0.00118286,0.00004920,0.00010527,0.00310743,-0.00841319,0.00065891,-0.00014662,0.00452031,-0.00118371,-0.00082819,-0.00203595,0.00002568,0.00030169,-0.01566319,0.00465755,-0.00342047,0.01321324,-0.00416184,-0.01465403,0.00308828,0.00127680,0.00126298,-0.00466750,-0.12744790,-0.00608137,0.00133989,-0.00597455,-0.00125195,-0.00122336,0.00053077,-0.00142899,0.00000000,0.00000000,-0.00011412,-0.00182466,-0.00001777,0.00000000,-0.00140109,0.00082533,0.00836746,-0.00944908,-0.00000181,0.00101779,-0.00284160,-0.00179400,0.00117633,0.00009587,0.00262555,0.00107789,-0.00030916,0.00291088,-0.00020128,-0.00267331,-0.00152179,0.00139756,0.00950351,-0.00006865,0.00026210,-0.00577742,0.00002302,0.00454759,0.00296190,-0.00012417,0.00122130,0.00000000,0.00003210,-0.00122897,0.00117547,0.00744879
Erysipelotrichaceae_UCG-003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Erysipelotrichaceae_UCG-006,-0.03701462,0.00570222,0.00036208,-0.02208649,-0.04915667,-0.00073374,-0.01305499,0.04221835,-0.00029340,0.00991187,0.00000000,-0.00009837,0.00320481,0.00134482,0.00100763,-0.00009093,0.00201517,-0.00559518,-0.00037763,0.00000000,-0.00271225,-0.00722341,0.00000000,0.00000000,-0.00200359,-0.01050730,0.00859379,-0.00979501,-0.00628103,-0.00288834,-0.00127650,0.00295458,0.02121603,0.00143927,0.00012928,0.00062914,-0.00127851,0.00179817,0.01631278,0.01065668,-0.00693893,0.00192119,-0.00158676,-0.00040211,0.00503304,0.01012578,-0.00715085,-0.04207793,-0.00563740,0.00140529,-0.01206309,0.00048394,-0.00000032,0.00033680,0.00316978,0.00114432,-0.00022893,0.00072765,0.00069527,-0.00104956,-0.00080364,-0.00000680,-0.00011364,0.00371589,0.00128078,-0.00360606,0.00826880,-0.01105320,-0.01406162,-0.00214348,-0.00262668,0.00039285,-0.00139401,0.00217180,-0.06593693,0.00541064,0.02584517,0.00404225,0.00029596,0.00000000,0.00035074,-0.00027351,-0.00006948,0.00000000,-0.00001651,0.00375474,-0.00002623,0.00019647,0.00029401,0.00046533,0.00453011,-0.00094569,-0.00004193,-0.01012775,0.00110917,0.00301371,-0.00069304,0.00027122,0.01422714,0.00103724,-0.00057699,0.00041457,-0.00324016,-0.00000437,0.00808400,0.00110909,0.00485985,-0.00005287,-0.00039830,-0.00007039,0.00041049,0.00068677,-0.00126898,0.00002224,0.00084923,0.00000000,0.00000000,0.00127625,-0.00005583,0.00022416
Erysipelatoclostridium,-0.06191127,-0.06615140,-0.01174948,0.01785674,-0.00274619,0.00119465,-0.00495061,-0.00171365,0.00172734,-0.00006746,-0.00042419,0.00137099,0.00001156,-0.00219476,0.00000000,0.00027250,-0.00002770,0.00022398,0.00039415,-0.00009059,-0.00276208,-0.00201529,0.00000000,0.00000000,-0.00241689,0.00000000,0.00000000,-0.00451920,-0.02190135,-0.01270667,-0.00801466,0.01687936,0.08883665,-0.00000754,-0.00012722,-0.00126304,0.00371382,0.00177694,-0.00505239,-0.00097902,0.00691580,0.02197320,0.00806253,0.00343823,0.00444287,0.00644388,0.00848545,-0.00057601,0.01668240,-0.00051154,-0.00024720,-0.00085570,0.00000169,0.00061535,-0.00056448,-0.00178507,-0.00003663,0.00037386,0.00121941,-0.00036430,0.00000558,-0.00087253,-0.00049126,0.00003305,-0.00769781,-0.00054457,0.00115364,0.00022085,0.00142499,-0.00163998,0.00230264,-0.00020052,0.00016599,0.00127226,-0.00715482,-0.00004195,0.00900913,-0.01971245,0.00000000,-0.00068811,-0.00077730,0.00064755,-0.00355690,0.00000000,0.00105231,0.00107168,-0.00032070,-0.00599475,-0.00110468,0.00000000,0.00006381,-0.00003149,-0.00007841,-0.00033445,-0.01290127,0.00013653,-0.00016604,0.00000000,-0.00216900,-0.00008873,-0.00047273,-0.00088535,-0.00042144,-0.00024803,0.00001022,0.00000000,0.00234091,-0.00043439,0.00000000,-0.00025829,-0.00018921,-0.00841023,0.00000000,0.00000000,-0.00343764,0.00000000,0.00000000,0.00001461,-0.00380070,-0.00172071
Senegalimassilia,0.05105632,0.14999112,0.01861818,0.03892786,-0.00392253,0.00676866,0.00832649,-0.00481073,-0.00000353,0.00057102,0.00002958,0.00000000,0.00058546,0.00071145,0.00550925,0.00010234,-0.00151555,0.00254949,-0.00020718,0.00060249,0.00100151,0.00479887,-0.00046283,0.00002862,0.00042186,-0.01120104,0.00818390,-0.00728542,0.01121868,0.01269304,0.00133604,-0.02310921,0.00174956,0.00027454,-0.00058165,0.00294563,0.00214502,0.00042620,0.00352863,-0.01251559,0.00240382,-0.00044191,0.00727564,0.00472295,-0.03395691,-0.03217375,-0.00621673,-0.01010379,-0.05051020,-0.00316064,-0.04247075,-0.00179455,0.00007874,-0.00516343,0.00192740,0.00206512,0.00026185,-0.00230348,0.00277988,-0.00023503,-0.00382675,0.00102597,-0.00007573,-0.00353300,-0.00509316,0.00262368,-0.00256676,0.00381255,-0.00491000,-0.00529840,-0.00070129,0.00319939,-0.00060834,-0.00591284,-0.13023070,-0.01536247,-0.01004005,0.02510256,-0.00043361,0.00082128,0.00161230,0.00078257,0.00000000,0.00000000,0.00137843,0.00108128,-0.00006451,0.00000000,0.00096267,-0.00090964,-0.00028513,-0.00058639,0.00010693,0.00055516,-0.00044087,-0.01781699,0.00008550,-0.00006644,-0.00691223,-0.00208304,-0.00283456,0.00091106,0.00229229,-0.00192809,-0.00052908,0.00071569,0.00053259,0.00000000,-0.00005523,-0.00015690,-0.00029326,0.00251129,0.00210376,-0.00103083,0.00257445,0.00000000,-0.00009466,-0.00024809,0.00033281,0.00689789
Slackia,0.02894329,0.00034356,0.00494634,-0.00911013,-0.02421163,-0.00559117,-0.00602204,-0.02313697,0.00000000,0.00070222,0.00000000,0.00000000,-0.00324418,0.00036315,-0.00063135,0.00000000,0.00615376,0.00144600,0.00069607,0.00000000,-0.00202777,-0.00448800,0.00000000,0.00000000,-0.00061620,-0.00856230,-0.00467151,-0.00602072,-0.00081502,0.00155466,0.00029891,0.00307064,0.00371724,0.00036605,-0.00240322,0.00028668,-0.00730482,-0.00016425,-0.00872607,0.00205325,-0.01089886,0.00141441,-0.00298196,-0.00008719,0.00172461,0.01910790,-0.00023357,0.01412968,0.01116964,0.00128269,-0.00324035,-0.00032323,0.00015027,-0.00147697,0.00065330,0.00022942,0.00003754,-0.00086617,0.00004451,-0.00197677,0.00261138,-0.00000397,-0.00011050,-0.00026056,0.00433835,-0.00064680,0.00312413,-0.00959221,-0.01054963,0.00544806,-0.00128399,0.00031194,-0.00145856,0.00167882,0.02645347,0.00424341,0.00557533,-0.00022603,0.00004697,0.00000000,-0.00181472,0.00000000,0.00000000,0.00000000,0.00000000,-0.00049137,0.00000000,0.00000000,-0.00036100,-0.00216089,0.00137486,-0.00141991,-0.00002526,0.00130421,0.00000000,-0.00251037,-0.00234746,0.00022740,0.00646815,-0.00035105,0.00000000,0.00118385,-0.00108873,-0.00001505,0.00496179,-0.00054768,0.00036908,0.00000000,-0.00023996,0.00000137,-0.00009463,-0.00615403,-0.00107108,-0.00011573,-0.00002046,0.00000000,-0.00013813,-0.00021471,-0.00067827,-0.00001284
Gordonibacter,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Anaerobutyricum,0.10977145,0.00083669,0.02537840,0.02993460,-0.00835732,0.00591455,0.00635955,0.03034629,0.00131936,0.00246187,0.00000000,-0.00157182,0.00404420,-0.00008461,0.00075955,-0.00001763,-0.00111636,0.00663613,-0.00017792,0.00000247,0.00092775,0.00547533,0.00000000,0.00000000,0.00158699,0.00705897,0.00376973,0.00031182,-0.00111752,-0.00040827,-0.00278319,-0.01218116,0.03554465,0.00009945,-0.00106503,-0.00002061,-0.00274048,0.00006010,-0.00105855,-0.01152720,0.01229582,0.01663860,0.00264740,0.00003019,-0.02801734,-0.02206471,-0.00925819,-0.01751193,-0.05689819,-0.00200464,-0.05137389,-0.00004073,-0.00000336,-0.00044272,-0.00033838,-0.00057744,0.00027401,0.00028278,0.00152958,0.00019232,-0.00509816,-0.00000168,-0.00040888,-0.00202634,-0.02834009,0.00166434,0.00421653,0.00752596,-0.01259237,-0.00977019,0.00110621,-0.00150065,0.00064536,-0.00414281,-0.16538338,-0.01177746,0.01755706,0.01245542,-0.00044002,0.00000000,0.00129766,-0.00031528,-0.00089837,0.00000000,0.00000369,0.00130736,-0.00003250,0.00041411,-0.00029856,-0.00104298,0.00067542,0.00080009,0.00005040,0.00018002,-0.00133733,-0.00227520,0.00078144,-0.00001580,-0.00836206,-0.00065994,0.00109810,-0.00064956,0.00080405,-0.00003086,-0.00338927,0.00043507,0.00074399,0.00050002,0.00047876,0.00006995,0.00037508,-0.00409728,-0.00153940,0.00007169,0.00011558,0.00000000,0.00009531,0.00159665,0.00229412,0.00219668
Coprobacter,-0.07176475,0.00000000,0.00044384,0.00271032,-0.01441199,-0.00154836,-0.00525997,0.00101106,-0.00283925,0.00000000,0.00000000,-0.00213980,0.00000000,-0.00013340,0.00000000,-0.00014707,0.00005030,-0.00021356,-0.00008509,0.00000000,0.00084935,0.00010420,0.00000000,0.00000000,-0.00181907,0.00000000,0.00011928,-0.00028164,0.00000000,0.00000000,-0.00078430,-0.00565410,0.00131861,0.00000000,-0.00038852,0.00000000,0.00003803,-0.00043132,-0.00118913,0.00001397,0.00063398,0.00144586,0.00009214,0.00024039,0.00238975,0.00244973,0.00242519,0.00007952,-0.00174029,0.00001136,0.00061882,0.00000000,0.00000000,-0.00042825,-0.00085601,0.00000000,0.00000000,-0.00099852,-0.00001264,-0.00061493,0.00000000,0.00000000,0.00024099,0.00000000,0.00009611,0.00000000,0.00073682,0.00000000,0.00339500,0.00000000,0.00050517,-0.00002081,0.00000000,-0.00000297,0.00293234,0.00007103,0.01205329,0.00582778,0.00000000,0.00000000,0.00045544,0.00001199,-0.00186318,0.00000000,0.00008128,0.00020947,0.00000000,-0.00008119,-0.00095792,0.00000000,-0.00022419,0.00000000,0.00000000,-0.00050386,-0.00125953,0.00000000,0.00000000,0.00000000,0.00041032,-0.00100231,-0.00047298,0.00029944,0.00051389,-0.00009869,0.00000000,0.00000000,0.00036140,0.00052479,0.00000000,0.00000000,-0.00054650,-0.00035667,0.00000000,0.00000000,-0.00060592,0.00000000,0.00000000,0.00000924,0.00067176,0.00000000
Murimonas,-0.02384932,-0.09820062,-0.00597515,-0.01318570,0.04758743,0.00207430,0.00220984,0.00064813,0.00819102,0.00027255,-0.00251890,0.00276757,-0.00000570,0.00624053,0.00000000,0.00035186,-0.00075787,0.00026913,-0.00050642,-0.00177279,0.00117095,-0.00202419,-0.00195592,0.00001791,0.00140778,0.00000000,-0.00019624,-0.03965533,0.01041474,-0.00040345,-0.00645847,0.00131944,-0.02319522,0.00053443,-0.00140932,0.00103418,0.00254670,-0.00167235,0.00894212,-0.00591839,0.00507165,-0.01613430,-0.00735520,-0.00221836,-0.01277912,-0.02487880,0.00263174,-0.00109664,-0.00009118,0.00129652,0.00099377,0.00021869,-0.00009970,0.00143225,-0.00774448,-0.00650476,-0.00001208,0.00141397,0.00116860,0.00121067,0.00000800,-0.00458344,-0.00133126,-0.00025876,0.02369626,0.00578462,-0.00476960,0.00020801,0.00800544,0.00299613,0.00104157,0.00373154,0.00001638,-0.00084430,0.03497734,0.00116113,-0.04345882,0.08531886,-0.00344703,-0.00351017,0.00084897,0.00032952,0.00054843,0.00000000,0.00088890,0.00116580,0.00044938,-0.00193825,0.00036075,0.00014332,0.00121242,-0.00080791,-0.00010749,0.00111259,0.00817671,-0.00338330,0.00016325,0.00000000,0.00024077,0.00016521,-0.01733582,0.00085208,0.00118519,-0.00276465,0.00190800,0.00000000,0.00025355,-0.00128812,0.00000000,-0.00236149,0.00103504,-0.00017349,-0.00024195,-0.00116650,0.00781150,0.00000000,0.00000000,0.00000851,0.00122710,0.00068936
Anaerofustis,0.09011944,0.00071680,0.02921376,0.02984464,0.00406885,-0.00431484,0.01350470,0.02450860,-0.00157468,-0.00080392,0.00000000,-0.00056792,0.00411242,0.00021549,-0.00634874,0.00034832,0.00156458,-0.00047232,0.00051756,0.00000000,0.00065144,-0.00117631,0.00000000,0.00000000,-0.00022554,0.01644120,0.00019021,0.00274403,0.00140005,-0.00909086,-0.00192759,0.01265419,0.00196383,-0.00049051,0.00159590,-0.00048953,0.00873973,-0.00011462,0.00100260,0.00054291,0.00561473,0.00172349,-0.00105958,0.00089727,-0.01514832,-0.03302205,-0.00627924,-0.00690489,-0.01159102,-0.00193427,-0.01544981,-0.00066245,0.00000000,-0.00019889,-0.00267525,0.00043443,0.00232341,-0.00063866,-0.00053165,0.00148560,0.00048939,0.00000000,0.00019199,0.00136442,-0.00742058,0.00164626,-0.00239431,0.00283437,-0.02853323,-0.00841029,-0.00119536,-0.00060637,0.00179791,-0.00710202,-0.07567558,-0.00964743,-0.02195476,-0.00004893,0.00000000,0.00000000,0.00207329,-0.00011243,-0.00093467,0.00000000,0.00057984,-0.00338467,0.00000000,0.00000989,0.00001142,0.00058891,-0.00256774,0.00560572,0.00002816,0.00276944,-0.00002040,0.00347191,-0.00075947,-0.00035899,-0.01143927,-0.00051880,0.00099013,-0.00453176,0.00102396,-0.00000118,0.00244558,0.00071050,-0.01674682,0.00017228,0.00026749,0.00000000,0.00011202,0.01394096,-0.00291450,-0.00017634,-0.00017299,0.00000000,0.00019629,0.00029787,0.00146258,-0.00039818
Pseudoflavonifractor,0.04725869,-0.00328119,-0.01211088,-0.01750545,-0.11874169,0.00698397,-0.00506390,-0.02095052,0.00058014,0.00103570,0.00000000,0.00396236,0.00125292,-0.00330715,0.00026700,-0.00050891,0.00808828,-0.00360786,0.00005529,0.00004466,0.00671046,0.00248259,0.00000000,0.00000000,0.00085522,-0.00017766,-0.01052805,-0.00605185,0.01062932,-0.00388164,0.00040614,-0.00023447,0.00837758,-0.00002384,0.00038717,0.00021097,0.00220505,0.00344937,-0.02405542,-0.00946751,-0.02753358,0.00457220,0.00327070,-0.00101733,0.01509766,0.01530851,0.00704402,-0.03265447,0.06922756,0.00004731,0.00299614,-0.00133978,0.00020573,0.00944027,-0.00006339,0.00298490,0.00020865,-0.00129465,0.00392649,0.00197976,-0.01305211,-0.00011915,0.00278637,-0.00106015,0.01137873,-0.00103340,0.00120710,-0.00573406,0.01885648,0.01653859,0.00307365,-0.00116779,0.00089394,-0.00248266,0.00355354,0.01462995,-0.01355211,-0.00068052,0.00032907,0.00000000,-0.00012196,0.00026601,0.00318999,0.00000000,-0.00044521,-0.00996151,-0.00031817,0.00064828,0.00011479,-0.00000572,0.00233979,0.00174580,0.00001336,-0.00472442,0.00182552,-0.00109144,-0.00152482,0.00033595,-0.01530818,0.00307808,-0.00304580,0.00207717,-0.02456304,-0.00045832,0.00136090,-0.00140483,-0.00356560,0.00069444,0.00012692,0.00190797,0.00134387,-0.01929791,-0.00210749,-0.00014495,0.00014828,0.00000000,0.00008064,0.00004536,-0.00073267,0.00083521
Oscillospira,-0.00793273,-0.00256755,-0.00004772,0.00473415,-0.01023299,0.00001887,0.00000000,0.00202179,0.00000000,0.00000000,0.00120392,0.00000000,0.00000000,0.00000000,0.00005200,0.00000000,0.00006140,0.00012376,0.00000000,0.00048385,0.00000000,0.00072726,-0.00022064,0.00000000,0.00000000,0.00000000,0.00006018,-0.00998216,-0.01853233,-0.02014213,-0.00817200,0.00000000,0.00051358,0.00007800,0.00010400,-0.00267566,0.00045961,0.00000000,0.00404063,-0.00158140,0.00124074,-0.00006162,-0.00525173,-0.00083213,-0.00081976,-0.00274801,-0.00142982,-0.00039556,-0.00384522,-0.00001385,-0.00001385,-0.00104112,0.00000000,-0.00007101,-0.00009734,-0.00139822,0.00000000,0.00000000,-0.00002210,0.00005200,0.00000000,0.00066739,0.00000000,0.00000000,-0.00560317,-0.00037940,0.00002600,0.00000000,-0.00425116,-0.00320516,0.00000000,-0.00085078,0.00000000,-0.00004587,-0.02537217,0.00000000,0.00000000,-0.01748317,-0.00009174,-0.00088397,0.00000000,-0.00001679,0.00000000,0.00000000,0.00036800,0.00000000,0.00000000,0.00000000,-0.00012001,0.00000000,0.00000000,0.00020201,-0.00007745,0.00000000,-0.00104540,-0.00053155,0.00000000,0.00000944,0.00000000,0.00000000,0.00010778,0.00000000,0.00000000,-0.00287707,-0.00006666,0.00000000,0.00007955,0.00000000,0.00000000,0.00043884,0.00000000,-0.00068148,0.00000000,0.00025015,0.00022139,0.00000000,0.00000000,0.00000000,0.00018348,-0.00296282
Anaeroplasma,-0.03938418,0.23896699,-0.03186016,0.00406191,-0.02248149,-0.01517207,-0.03390329,-0.03413173,0.00000000,-0.00347043,0.00088215,0.00000000,0.00335838,0.00016517,0.00157523,0.00000000,-0.00686421,-0.00794527,-0.00084597,0.00044376,-0.00386834,0.00060985,0.00038994,0.00000000,0.00052884,0.00359201,-0.00432088,0.02750277,0.02969603,0.04252484,0.00968479,0.00297525,-0.00148376,-0.00007215,-0.00198786,0.00399859,0.00179732,0.00026283,0.00083635,-0.01413063,-0.00264111,-0.00037000,0.01191958,0.00092677,-0.02202552,-0.02824574,-0.00084593,-0.00414666,-0.04824404,0.00012736,-0.02108013,0.00040399,0.00010099,-0.00424968,-0.00077516,0.00726213,-0.00393181,0.00398121,-0.00079146,-0.00272002,0.00943749,0.00070465,0.00000000,-0.00188439,-0.02372095,0.00278297,-0.00218326,-0.00628223,-0.00149510,-0.00463836,0.00245671,0.00438956,-0.00047538,0.00076292,-0.09783875,-0.00902738,-0.02132818,0.02172665,-0.00053649,0.00233644,0.00156211,0.00044839,0.00000000,0.00000000,-0.00009356,0.00332065,0.00000000,0.00000000,0.00147893,-0.00139755,-0.00168572,-0.00335052,0.00002231,0.00010951,0.00099969,-0.00171593,0.00208192,0.00002702,-0.00255060,0.00058917,-0.00038364,0.00143914,0.01155526,0.00329728,-0.01235563,0.00001775,0.00280613,0.00000000,0.00013398,0.00082522,-0.00048530,-0.00318675,-0.00086705,0.00024732,0.00169450,0.00000000,0.00000000,0.00015785,0.00013237,0.00453201
UCG-010,-0.03057338,-0.00207947,-0.05033493,-0.03096079,-0.01681821,-0.00502378,-0.03569378,0.00344633,0.00000000,-0.00023376,0.00000000,0.00000000,0.00188537,0.00018680,0.00085965,0.00000000,0.00305608,-0.00932842,-0.00037487,0.00000000,0.00386059,-0.00491505,0.00000000,0.00000000,0.00092381,-0.00373595,0.00268089,0.01050514,-0.00196747,0.00333379,0.00143827,0.01318970,0.00045118,-0.00021377,-0.00070910,-0.00000061,-0.00629951,-0.00037577,-0.00622015,0.00270541,-0.00674316,0.00245914,0.00104431,-0.00016410,0.00678070,0.01110138,0.00717529,0.01334589,0.02893876,-0.00447579,0.01510772,-0.00047895,0.00000000,0.00066661,-0.00016965,0.00194773,-0.00205772,-0.00076107,-0.00066706,-0.00033058,0.00978003,-0.00001289,0.00000000,-0.00049417,0.00219355,-0.00401383,0.00238242,-0.01640447,0.00696531,-0.00090062,-0.00054376,0.00289170,-0.00068606,0.00112840,0.06879159,0.00318189,0.00743951,0.00000000,-0.00002929,0.00000000,0.00330089,0.00000000,0.00000000,0.00000000,0.00000000,-0.00105554,-0.00009192,0.00000000,0.00000000,0.00103844,-0.00077545,0.00191787,0.00003129,0.00527554,0.00000000,-0.00002783,-0.00101344,-0.00017788,0.00783889,-0.00126092,-0.00039653,0.00113638,0.00616697,-0.00001532,-0.00241205,-0.00219596,-0.00170626,0.00000000,0.00029725,0.00000000,0.00031522,-0.00644261,-0.00399587,0.00002463,-0.00004548,0.00000000,0.00000000,0.00034477,0.00045656,-0.00055466
